# time	voltage	position	halleffect	state	goal
2.299999999999995	-0.030638825982265416	0.08530639927401906	false	LOWERING	1.0
2.3099999999999947	-0.030638851062819716	0.08480639886004249	false	LOWERING	1.0
2.3199999999999945	-0.030638874629806967	0.08430639847105229	false	LOWERING	1.0
2.3299999999999943	-0.030638896774159985	0.08380639810554034	false	LOWERING	1.0
2.339999999999994	-0.03063891758204873	0.08330639776208959	false	LOWERING	1.0
2.349999999999994	-0.030638937134180866	0.08280639743936849	false	LOWERING	1.0
2.3599999999999937	-0.03063895550610707	0.08230639713612592	false	LOWERING	1.0
2.3699999999999934	-0.030638972769281292	0.0818063968511862	false	LOWERING	1.0
2.3799999999999932	-0.030638988990450144	0.0813063965834446	false	LOWERING	1.0
2.389999999999993	-0.030639004232768663	0.08080639633186314	false	LOWERING	1.0
2.399999999999993	-0.030639018554812214	0.08030639609546643	false	LOWERING	1.0
2.4099999999999926	-0.03063903201274143	0.07980639587333797	false	LOWERING	1.0
2.4199999999999924	-0.030639044658092862	0.07930639566461656	false	LOWERING	1.0
2.429999999999992	-0.030639056540404663	0.07880639546849298	false	LOWERING	1.0
2.439999999999992	-0.030639067705484635	0.07830639528420692	false	LOWERING	1.0
2.4499999999999917	-0.03063907819679801	0.07780639511104387	false	LOWERING	1.0
2.4599999999999915	-0.030639088054756902	0.07730639494833247	false	LOWERING	1.0
2.4699999999999913	-0.0306390973178694	0.07680639479544192	false	LOWERING	1.0
2.479999999999991	-0.030639106021634888	0.07630639465177941	false	LOWERING	1.0
2.489999999999991	-0.03063911420029264	0.07580639451678801	false	LOWERING	1.0
2.4999999999999907	-0.03063912188532858	0.07530639438994434	false	LOWERING	1.0
2.5099999999999905	-0.030639129106385665	0.07480639427075662	false	LOWERING	1.0
2.5199999999999902	-0.030639135891641356	0.07430639415876276	false	LOWERING	1.0
2.52999999999999	-0.030639142267341324	0.07380639405352857	false	LOWERING	1.0
2.53999999999999	-0.03063914825818803	0.07330639395464601	false	LOWERING	1.0
2.5499999999999896	-0.030639153887751513	0.07280639386173181	false	LOWERING	1.0
2.5599999999999894	-0.030639159177170416	0.07230639377442567	false	LOWERING	1.0
2.569999999999989	-0.030639164147561182	0.07180639369238909	false	LOWERING	1.0
2.579999999999989	-0.030639168817764295	0.07130639361530405	false	LOWERING	1.0
2.5899999999999888	-0.030639173206192805	0.07080639354287165	false	LOWERING	1.0
2.5999999999999885	-0.03063917732972765	0.07030639347481109	false	LOWERING	1.0
2.6099999999999883	-0.030639181204450416	0.06980639341085851	false	LOWERING	1.0
2.619999999999988	-0.030639184845110412	0.06930639335076594	false	LOWERING	1.0
2.629999999999988	-0.03063918826630707	0.06880639329430042	false	LOWERING	1.0
2.6399999999999877	-0.030639191480835715	0.06830639324124303	false	LOWERING	1.0
2.6499999999999875	-0.030639194501291822	0.06780639319138804	false	LOWERING	1.0
2.6599999999999873	-0.030639197339576985	0.06730639314454219	false	LOWERING	1.0
2.669999999999987	-0.03063920000653253	0.06680639310052383	false	LOWERING	1.0
2.679999999999987	-0.03063920251242802	0.0663063930591623	false	LOWERING	1.0
2.6899999999999866	-0.0306392048671833	0.06580639302029727	false	LOWERING	1.0
2.6999999999999864	-0.030639207079735664	0.06530639298377805	false	LOWERING	1.0
2.709999999999986	-0.03063920915868379	0.06480639294946301	false	LOWERING	1.0
2.719999999999986	-0.030639211112237774	0.06430639291721914	false	LOWERING	1.0
2.7299999999999858	-0.030639212947880523	0.06380639288692143	false	LOWERING	1.0
2.7399999999999856	-0.030639214672883996	0.06330639285845246	false	LOWERING	1.0
2.7499999999999853	-0.03063921629354871	0.0628063928317018	false	LOWERING	1.0
2.759999999999985	-0.030639217816436082	0.06230639280656575	false	LOWERING	1.0
2.769999999999985	-0.030639219247341476	0.061806392782946834	false	LOWERING	1.0
2.7799999999999847	-0.030639220592104666	0.06130639276075351	false	LOWERING	1.0
2.7899999999999845	-0.030639221855577325	0.06080639273989974	false	LOWERING	1.0
2.7999999999999843	-0.0306392230427166	0.06030639272030463	false	LOWERING	1.0
2.809999999999984	-0.0306392241582798	0.05980639270189223	false	LOWERING	1.0
2.819999999999984	-0.03063922520636364	0.05930639268459116	false	LOWERING	1.0
2.8299999999999836	-0.03063922619151449	0.058806392668334345	false	LOWERING	1.0
2.8399999999999834	-0.030639227116852075	0.05830639265305875	false	LOWERING	1.0
2.849999999999983	-0.03063922798659524	0.057806392638705156	false	LOWERING	1.0
2.859999999999983	-0.03063922880363612	0.05730639262521791	false	LOWERING	1.0
2.869999999999983	-0.03063922957149412	0.05680639261254473	false	LOWERING	1.0
2.8799999999999826	-0.030639230293028064	0.056306392600636475	false	LOWERING	1.0
2.8899999999999824	-0.03063923097097465	0.055806392589446974	false	LOWERING	1.0
2.899999999999982	-0.030639231607931805	0.05530639257893284	false	LOWERING	1.0
2.909999999999982	-0.030639232206630673	0.05480639256905332	false	LOWERING	1.0
2.9199999999999817	-0.030639232768919777	0.05430639255977011	false	LOWERING	1.0
2.9299999999999815	-0.03063923329745255	0.05380639255104721	false	LOWERING	1.0
2.9399999999999813	-0.030639233794121923	0.0533063925428508	false	LOWERING	1.0
2.949999999999981	-0.03063923426074311	0.0528063925351491	false	LOWERING	1.0
2.959999999999981	-0.030639234699042506	0.05230639252791227	false	LOWERING	1.0
2.9699999999999807	-0.030639235111223906	0.05180639252111222	false	LOWERING	1.0
2.9799999999999804	-0.030639235498247652	0.05130639251472262	false	LOWERING	1.0
2.9899999999999802	-0.030639235861940062	0.05080639250871867	false	LOWERING	1.0
2.99999999999998	-0.03063923620386655	0.05030639250307711	false	LOWERING	1.0
3.00999999999998	-0.030639236525026314	0.049806392497776075	false	LOWERING	1.0
3.0199999999999796	-0.030639236826834892	0.049306392492795	false	LOWERING	1.0
3.0299999999999794	-0.03063923711041361	0.04880639248811457	false	LOWERING	1.0
3.039999999999979	-0.03063923737678942	0.04830639248371662	false	LOWERING	1.0
3.049999999999979	-0.030639237627175242	0.047806392479584126	false	LOWERING	1.0
3.0599999999999787	-0.030639237862467583	0.047306392475701065	false	LOWERING	1.0
3.0699999999999785	-0.03063923808351854	0.04680639247205238	false	LOWERING	1.0
3.0799999999999783	-0.03063923829120241	0.046306392468623905	false	LOWERING	1.0
3.089999999999978	-0.030639238486412923	0.04580639246540237	false	LOWERING	1.0
3.099999999999978	-0.030639238669916136	0.0453063924623753	false	LOWERING	1.0
3.1099999999999777	-0.030639238842125605	0.044806392459530914	false	LOWERING	1.0
3.1199999999999775	-0.030639239004023877	0.044306392456858204	false	LOWERING	1.0
3.1299999999999772	-0.03063923915624378	0.043806392454346824	false	LOWERING	1.0
3.139999999999977	-0.03063923929926826	0.04330639245198703	false	LOWERING	1.0
3.149999999999977	-0.030639239433494225	0.04280639244976965	false	LOWERING	1.0
3.1599999999999766	-0.0306392395598043	0.04230639244768611	false	LOWERING	1.0
3.1699999999999764	-0.030639239678428853	0.041806392445728334	false	LOWERING	1.0
3.179999999999976	-0.030639239789856387	0.04130639244388873	false	LOWERING	1.0
3.189999999999976	-0.03063923989462536	0.04080639244216015	false	LOWERING	1.0
3.1999999999999758	-0.030639239992963363	0.04030639244053591	false	LOWERING	1.0
3.2099999999999755	-0.0306392400854949	0.039806392439009707	false	LOWERING	1.0
3.2199999999999753	-0.030639240172317117	0.039306392437575624	false	LOWERING	1.0
3.229999999999975	-0.030639240254060063	0.0388063924362281	false	LOWERING	1.0
3.239999999999975	-0.030639240330751494	0.03830639243496191	false	LOWERING	1.0
3.2499999999999747	-0.030639240402802193	0.03780639243377214	false	LOWERING	1.0
3.2599999999999745	-0.030639240470514695	0.03730639243265419	false	LOWERING	1.0
3.2699999999999743	-0.030639240534149903	0.0368063924316037	false	LOWERING	1.0
3.279999999999974	-0.030639240593996475	0.03630639243061662	false	LOWERING	1.0
3.289999999999974	-0.03063924065015433	0.03580639242968912	false	LOWERING	1.0
3.2999999999999736	-0.030639240702959314	0.03530639242881758	false	LOWERING	1.0
3.3099999999999734	-0.030639240752558528	0.03480639242799867	false	LOWERING	1.0
3.319999999999973	-0.030639240799262835	0.03430639242722919	false	LOWERING	1.0
3.329999999999973	-0.030639240843047255	0.03380639242650615	false	LOWERING	1.0
3.3399999999999728	-0.030639240884114405	0.03330639242582674	false	LOWERING	1.0
3.3499999999999726	-0.030639240922902822	0.03280639242518835	false	LOWERING	1.0
3.3599999999999723	-0.03063924095922932	0.0323063924245885	false	LOWERING	1.0
3.369999999999972	-0.030639240993346473	0.031806392424024846	false	LOWERING	1.0
3.379999999999972	-0.030639241025454123	0.031306392423495207	false	LOWERING	1.0
3.3899999999999717	-0.030639241055624433	0.030806392422997552	false	LOWERING	1.0
3.3999999999999715	-0.03063924108394067	0.030306392422529922	false	LOWERING	1.0
3.4099999999999713	-0.03063924111056937	0.029806392422090516	false	LOWERING	1.0
3.419999999999971	-0.030639241135546613	0.02930639242167763	false	LOWERING	1.0
3.429999999999971	-0.0306392411591333	0.02880639242128967	false	LOWERING	1.0
3.4399999999999706	-0.03063924118110184	0.028306392420925124	false	LOWERING	1.0
3.4499999999999704	-0.0306392412019435	0.02780639242058258	false	LOWERING	1.0
3.45999999999997	-0.030639241221452895	0.027306392420260714	false	LOWERING	1.0
3.46999999999997	-0.030639241239710513	0.026806392419958268	false	LOWERING	1.0
3.47999999999997	-0.0306392412569495	0.026306392419674078	false	LOWERING	1.0
3.4899999999999696	-0.030639241273128226	0.025806392419407045	false	LOWERING	1.0
3.4999999999999694	-0.03063924128835216	0.025306392419156127	false	LOWERING	1.0
3.509999999999969	-0.03063924130259077	0.024806392418920353	false	LOWERING	1.0
3.519999999999969	-0.030639241316032795	0.024306392418698815	false	LOWERING	1.0
3.5299999999999687	-0.03063924132866158	0.02380639241849065	false	LOWERING	1.0
3.5399999999999685	-0.030639241340535417	0.023306392418295047	false	LOWERING	1.0
3.5499999999999683	-0.030639241351645974	0.022806392418111252	false	LOWERING	1.0
3.559999999999968	-0.03063924136213203	0.022306392417938546	false	LOWERING	1.0
3.569999999999968	-0.030639241371924197	0.02180639241777627	false	LOWERING	1.0
3.5799999999999677	-0.03063924138116958	0.021306392417623787	false	LOWERING	1.0
3.5899999999999674	-0.03063924138987928	0.020806392417480505	false	LOWERING	1.0
3.5999999999999672	-0.030639241398067174	0.020306392417345873	false	LOWERING	1.0
3.609999999999967	-0.030639241405677753	0.019806392417219362	false	LOWERING	1.0
3.619999999999967	-0.030639241412799834	0.019306392417100485	false	LOWERING	1.0
3.6299999999999666	-0.030639241419672114	0.01880639241698879	false	LOWERING	1.0
3.6399999999999664	-0.030639241426039243	0.018306392416883834	false	LOWERING	1.0
3.649999999999966	-0.030639241431998365	0.01780639241678521	false	LOWERING	1.0
3.659999999999966	-0.03063924143758001	0.017306392416692542	false	LOWERING	1.0
3.6699999999999657	-0.030639241442889653	0.016806392416605465	false	LOWERING	1.0
3.6799999999999655	-0.03063924144782182	0.016306392416523645	false	LOWERING	1.0
3.6899999999999653	-0.030639241452484756	0.015806392416446765	false	LOWERING	1.0
3.699999999999965	-0.030639241456847932	0.015306392416374525	false	LOWERING	1.0
3.709999999999965	-0.030639241461025146	0.014806392416306645	false	LOWERING	1.0
3.7199999999999647	-0.03063924146484709	0.014306392416242862	false	LOWERING	1.0
3.7299999999999645	-0.030639241468427558	0.013806392416182927	false	LOWERING	1.0
3.7399999999999642	-0.030639241471885903	0.013306392416126613	false	LOWERING	1.0
3.749999999999964	-0.03063924147513053	0.012806392416073698	false	LOWERING	1.0
3.759999999999964	-0.03063924147806707	0.012306392416023973	false	LOWERING	1.0
3.7699999999999636	-0.0306392414809592	0.011806392415977252	false	LOWERING	1.0
3.7799999999999634	-0.03063924148357655	0.01130639241593335	false	LOWERING	1.0
3.789999999999963	-0.03063924148611341	0.010806392415892098	false	LOWERING	1.0
3.799999999999963	-0.030639241488483737	0.010306392415853337	false	LOWERING	1.0
3.8099999999999627	-0.030639241490670877	0.00980639241581692	false	LOWERING	1.0
3.8199999999999625	-0.030639241492658176	0.009306392415782693	false	LOWERING	1.0
3.8299999999999623	-0.03063924149471764	0.008806392415750534	false	LOWERING	1.0
3.839999999999962	-0.030639241496482894	0.008306392415720317	false	LOWERING	1.0
3.849999999999962	-0.03063924149822317	0.0078063924156919215	false	LOWERING	1.0
3.8599999999999617	-0.030639241499857972	0.007306392415665241	false	LOWERING	1.0
3.8699999999999615	-0.030639241501376202	0.00680639241564017	false	LOWERING	1.0
3.8799999999999613	-0.030639241502766756	0.006306392415616613	false	LOWERING	1.0
3.889999999999961	-0.030639241504090697	0.005806392415594478	false	LOWERING	1.0
3.899999999999961	-0.030639241505411863	0.00530639241557368	false	LOWERING	1.0
3.9099999999999606	-0.030639241506580372	0.004806392415554139	false	LOWERING	1.0
3.9199999999999604	-0.03063924150765729	0.004306392415535776	false	LOWERING	1.0
3.92999999999996	-0.030639241508778614	0.0038063924155185215	false	LOWERING	1.0
3.93999999999996	-0.03063924150972508	0.0033063924155023084	false	LOWERING	1.0
3.9499999999999598	-0.03063924151062991	0.0028063924154870714	false	LOWERING	1.0
3.9599999999999596	-0.030639241511487558	0.0023063924154727543	false	LOWERING	1.0
3.9699999999999593	-0.03063924151229247	0.001806392415459301	false	LOWERING	1.0
3.979999999999959	-0.03063924151311126	0.001306392415446661	false	LOWERING	1.0
3.989999999999959	-0.030639241513796822	8.063924154347838E-4	false	LOWERING	1.0
3.9999999999999587	-0.03063924151448516	3.063924154236227E-4	false	LOWERING	1.0
4.009999999999959	4.0	-1.936075845868645E-4	true	RUNNING	1.0
4.019999999999959	12.0	-5.880493597885335E-4	true	RUNNING	1.0
4.0299999999999585	12.0	-5.38935315147292E-4	true	RUNNING	1.0
4.039999999999958	12.0	2.0791896758022644E-4	false	RUNNING	1.0
4.049999999999958	12.0	0.0016500267893128512	false	RUNNING	1.0
4.059999999999958	12.0	0.0037849103133969775	false	RUNNING	1.0
4.069999999999958	12.0	0.006610100534021476	false	RUNNING	1.0
4.079999999999957	12.0	0.010123137244745162	false	RUNNING	1.0
4.089999999999957	12.0	0.01432156900713644	false	RUNNING	1.0
4.099999999999957	12.0	0.0192029531195247	false	RUNNING	1.0
4.109999999999957	12.0	0.02476485558586312	false	RUNNING	1.0
4.119999999999957	12.0	0.031004851084702356	false	RUNNING	1.0
4.129999999999956	12.0	0.03792052293827493	false	RUNNING	1.0
4.139999999999956	12.0	0.04550946308168968	false	RUNNING	1.0
4.149999999999956	12.0	0.053769272032236075	false	RUNNING	1.0
4.159999999999956	12.0	0.0626975588587979	false	RUNNING	1.0
4.1699999999999555	12.0	0.07229194115137592	false	RUNNING	1.0
4.179999999999955	12.0	0.08255004499071927	false	RUNNING	1.0
4.189999999999955	12.0	0.09346950491806492	false	RUNNING	1.0
4.199999999999955	12.0	0.1050479639049851	false	RUNNING	1.0
4.209999999999955	12.0	0.11728307332334215	false	RUNNING	1.0
4.2199999999999545	12.0	0.13017249291535052	false	RUNNING	1.0
4.229999999999954	12.0	0.14371389076374522	false	RUNNING	1.0
4.239999999999954	12.0	0.157904943262057	false	RUNNING	1.0
4.249999999999954	12.0	0.17274333508499315	false	RUNNING	1.0
4.259999999999954	12.0	0.18822675915892384	false	RUNNING	1.0
4.269999999999953	12.0	0.20435291663247376	false	RUNNING	1.0
4.279999999999953	12.0	0.22111951684721876	false	RUNNING	1.0
4.289999999999953	12.0	0.23852427730848658	false	RUNNING	1.0
4.299999999999953	12.0	0.25656492365626177	false	RUNNING	1.0
